,Request.id,Pickup.point,Driver.id,Status,Request.timestamp,Drop.timestamp,date,Request.hour,Request.timeslot,Supply,Demand,Duration
3547,4695,City,170,Cancelled,7/14/16 13:10,NA,7/14/16,13,Afternoon,gap,demand,#VALUE!
3548,77,City,171,Cancelled,7/11/16 4:46,NA,7/11/16,4,Early Morning,gap,demand,#VALUE!
3549,3118,City,171,Cancelled,7/13/16 8:38,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3550,3329,Airport,171,Cancelled,7/13/16 12:24,NA,7/13/16,12,Morning,gap,demand,#VALUE!
3551,4403,City,171,Cancelled,7/14/16 8:01,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3552,4406,City,171,Cancelled,7/14/16 8:02,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3553,1828,City,172,Cancelled,7/12/16 9:33,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3554,3084,City,172,Cancelled,7/13/16 8:12,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3555,3890,Airport,172,Cancelled,7/13/16 22:01,NA,7/13/16,22,Night,gap,demand,#VALUE!
3556,4410,City,172,Cancelled,7/14/16 8:06,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3557,127,City,173,Cancelled,7/11/16 5:10,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3558,3355,Airport,173,Cancelled,7/13/16 13:26,NA,7/13/16,13,Afternoon,gap,demand,#VALUE!
3559,86,City,174,Cancelled,7/11/16 4:51,NA,7/11/16,4,Early Morning,gap,demand,#VALUE!
3560,550,City,174,Cancelled,7/11/16 10:04,NA,7/11/16,10,Morning,gap,demand,#VALUE!
3561,2275,City,175,Cancelled,7/12/16 18:34,NA,7/12/16,18,Evening,gap,demand,#VALUE!
3562,4399,City,175,Cancelled,7/14/16 8:02,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3563,5598,City,175,Cancelled,7/15/16 6:13,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3564,293,City,176,Cancelled,7/11/16 7:07,NA,7/11/16,7,Early Morning,gap,demand,#VALUE!
3565,355,City,176,Cancelled,7/11/16 7:54,NA,7/11/16,7,Early Morning,gap,demand,#VALUE!
3566,683,Airport,176,Cancelled,7/11/16 13:40,NA,7/11/16,13,Afternoon,gap,demand,#VALUE!
3567,1490,City,176,Cancelled,7/12/16 5:21,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3568,1796,City,176,Cancelled,7/12/16 9:06,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3569,4529,City,176,Cancelled,7/14/16 9:30,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3570,4536,City,176,Cancelled,7/14/16 9:39,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3571,433,City,177,Cancelled,7/11/16 8:57,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3572,1607,City,177,Cancelled,7/12/16 6:41,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3573,3189,City,177,Cancelled,7/13/16 9:32,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3574,4128,City,177,Cancelled,7/14/16 4:42,NA,7/14/16,4,Early Morning,gap,demand,#VALUE!
3575,4197,City,177,Cancelled,7/14/16 5:27,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3576,4524,City,177,Cancelled,7/14/16 9:26,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3577,5871,City,177,Cancelled,7/15/16 9:23,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3578,5912,City,177,Cancelled,7/15/16 10:00,NA,7/15/16,10,Morning,gap,demand,#VALUE!
3579,2466,Airport,178,Cancelled,7/12/16 20:34,NA,7/12/16,20,Evening,gap,demand,#VALUE!
3580,2886,City,178,Cancelled,7/13/16 6:01,NA,7/13/16,6,Early Morning,gap,demand,#VALUE!
3581,5225,City,178,Cancelled,7/14/16 21:06,NA,7/14/16,21,Night,gap,demand,#VALUE!
3582,6505,City,178,Cancelled,7/15/16 20:35,NA,7/15/16,20,Evening,gap,demand,#VALUE!
3583,2785,City,179,Cancelled,7/13/16 4:50,NA,7/13/16,4,Early Morning,gap,demand,#VALUE!
3584,2806,City,179,Cancelled,7/13/16 5:00,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3585,4459,City,179,Cancelled,7/14/16 8:37,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3586,5653,City,179,Cancelled,7/15/16 6:58,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3587,1650,City,180,Cancelled,7/12/16 7:14,NA,7/12/16,7,Early Morning,gap,demand,#VALUE!
3588,3745,Airport,180,Cancelled,7/13/16 20:27,NA,7/13/16,20,Evening,gap,demand,#VALUE!
3589,4796,Airport,180,Cancelled,7/14/16 16:54,NA,7/14/16,16,Afternoon,gap,demand,#VALUE!
3590,2119,City,181,Cancelled,7/12/16 16:41,NA,7/12/16,16,Afternoon,gap,demand,#VALUE!
3591,3013,City,181,Cancelled,7/13/16 7:31,NA,7/13/16,7,Early Morning,gap,demand,#VALUE!
3592,3126,City,181,Cancelled,7/13/16 8:43,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3593,4235,City,181,Cancelled,7/14/16 5:51,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3594,105,City,182,Cancelled,7/11/16 4:58,NA,7/11/16,4,Early Morning,gap,demand,#VALUE!
3595,1747,City,182,Cancelled,7/12/16 8:27,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3596,4134,City,182,Cancelled,7/14/16 4:45,NA,7/14/16,4,Early Morning,gap,demand,#VALUE!
3597,217,City,183,Cancelled,7/11/16 6:12,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3598,4478,City,183,Cancelled,7/14/16 8:44,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3599,5248,City,183,Cancelled,7/14/16 21:18,NA,7/14/16,21,Night,gap,demand,#VALUE!
3600,6032,Airport,183,Cancelled,7/15/16 13:00,NA,7/15/16,13,Afternoon,gap,demand,#VALUE!
3601,4206,City,184,Cancelled,7/14/16 5:34,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3602,4387,City,184,Cancelled,7/14/16 7:54,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3603,113,City,185,Cancelled,7/11/16 5:09,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3604,1558,City,185,Cancelled,7/12/16 6:13,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3605,2180,Airport,185,Cancelled,7/12/16 17:42,NA,7/12/16,17,Evening,gap,demand,#VALUE!
3606,3661,Airport,185,Cancelled,7/13/16 19:28,NA,7/13/16,19,Evening,gap,demand,#VALUE!
3607,378,City,186,Cancelled,7/11/16 8:08,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3608,790,Airport,186,Cancelled,7/11/16 16:56,NA,7/11/16,16,Afternoon,gap,demand,#VALUE!
3609,1700,City,186,Cancelled,7/12/16 7:58,NA,7/12/16,7,Early Morning,gap,demand,#VALUE!
3610,3788,Airport,186,Cancelled,7/13/16 20:50,NA,7/13/16,20,Evening,gap,demand,#VALUE!
3611,480,City,187,Cancelled,7/11/16 9:26,NA,7/11/16,9,Morning,gap,demand,#VALUE!
3612,1632,City,187,Cancelled,7/12/16 7:06,NA,7/12/16,7,Early Morning,gap,demand,#VALUE!
3613,3101,City,187,Cancelled,7/13/16 8:28,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3614,5706,City,187,Cancelled,7/15/16 7:38,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3615,5772,City,188,Cancelled,7/15/16 8:22,NA,7/15/16,8,Morning,gap,demand,#VALUE!
3616,129,City,189,Cancelled,7/11/16 5:10,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3617,3119,City,189,Cancelled,7/13/16 8:35,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3618,3228,City,189,Cancelled,7/13/16 9:58,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3619,1569,City,190,Cancelled,7/12/16 6:21,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3620,1820,City,190,Cancelled,7/12/16 9:24,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3621,1840,City,190,Cancelled,7/12/16 9:37,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3622,4323,City,190,Cancelled,7/14/16 7:00,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3623,4346,City,190,Cancelled,7/14/16 7:21,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3624,5785,City,190,Cancelled,7/15/16 8:32,NA,7/15/16,8,Morning,gap,demand,#VALUE!
3625,6400,City,190,Cancelled,7/15/16 19:18,NA,7/15/16,19,Evening,gap,demand,#VALUE!
3626,224,City,191,Cancelled,7/11/16 6:17,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3627,5913,City,191,Cancelled,7/15/16 9:58,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3628,1833,City,192,Cancelled,7/12/16 9:34,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3629,2902,City,192,Cancelled,7/13/16 5:59,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3630,4239,City,192,Cancelled,7/14/16 5:56,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3631,265,City,193,Cancelled,7/11/16 6:47,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3632,833,Airport,193,Cancelled,7/11/16 17:37,NA,7/11/16,17,Evening,gap,demand,#VALUE!
3633,3249,City,193,Cancelled,7/13/16 10:13,NA,7/13/16,10,Morning,gap,demand,#VALUE!
3634,4226,City,193,Cancelled,7/14/16 5:46,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3635,5867,City,193,Cancelled,7/15/16 9:19,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3636,684,City,194,Cancelled,7/11/16 13:32,NA,7/11/16,13,Afternoon,gap,demand,#VALUE!
3637,718,City,194,Cancelled,7/11/16 14:51,NA,7/11/16,14,Afternoon,gap,demand,#VALUE!
3638,4145,City,194,Cancelled,7/14/16 4:56,NA,7/14/16,4,Early Morning,gap,demand,#VALUE!
3639,5489,City,194,Cancelled,7/15/16 4:52,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
3640,5651,City,194,Cancelled,7/15/16 7:00,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3641,290,City,195,Cancelled,7/11/16 7:13,NA,7/11/16,7,Early Morning,gap,demand,#VALUE!
3642,1030,Airport,195,Cancelled,7/11/16 19:14,NA,7/11/16,19,Evening,gap,demand,#VALUE!
3643,3062,City,195,Cancelled,7/13/16 7:50,NA,7/13/16,7,Early Morning,gap,demand,#VALUE!
3644,5635,City,195,Cancelled,7/15/16 6:43,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3645,5828,City,195,Cancelled,7/15/16 9:00,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3646,2823,City,196,Cancelled,7/13/16 5:15,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3647,4558,City,196,Cancelled,7/14/16 9:51,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3648,5494,City,196,Cancelled,7/15/16 4:56,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
3649,5501,City,196,Cancelled,7/15/16 5:07,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
3650,526,City,197,Cancelled,7/11/16 9:46,NA,7/11/16,9,Morning,gap,demand,#VALUE!
3651,1887,City,197,Cancelled,7/12/16 10:08,NA,7/12/16,10,Morning,gap,demand,#VALUE!
3652,2944,City,197,Cancelled,7/13/16 6:33,NA,7/13/16,6,Early Morning,gap,demand,#VALUE!
3653,4413,City,197,Cancelled,7/14/16 8:07,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3654,4420,City,197,Cancelled,7/14/16 8:13,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3655,5486,City,197,Cancelled,7/15/16 4:51,NA,7/15/16,4,Early Morning,gap,demand,#VALUE!
3656,6010,City,197,Cancelled,7/15/16 12:25,NA,7/15/16,12,Morning,gap,demand,#VALUE!
3657,277,City,198,Cancelled,7/11/16 6:59,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3658,2148,City,198,Cancelled,7/12/16 17:22,NA,7/12/16,17,Evening,gap,demand,#VALUE!
3659,2802,City,198,Cancelled,7/13/16 4:51,NA,7/13/16,4,Early Morning,gap,demand,#VALUE!
3660,4445,City,198,Cancelled,7/14/16 8:36,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3661,546,City,199,Cancelled,7/11/16 10:04,NA,7/11/16,10,Morning,gap,demand,#VALUE!
3662,1115,Airport,199,Cancelled,7/11/16 20:23,NA,7/11/16,20,Evening,gap,demand,#VALUE!
3663,3177,City,199,Cancelled,7/13/16 9:13,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3664,5587,City,199,Cancelled,7/15/16 5:58,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
3665,5628,City,199,Cancelled,7/15/16 6:34,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3666,6173,City,199,Cancelled,7/15/16 16:45,NA,7/15/16,16,Afternoon,gap,demand,#VALUE!
3667,383,City,200,Cancelled,7/11/16 8:21,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3668,749,Airport,200,Cancelled,7/11/16 15:48,NA,7/11/16,15,Afternoon,gap,demand,#VALUE!
3669,5733,City,200,Cancelled,7/15/16 7:51,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3670,18,City,201,Cancelled,7/11/16 1:16,NA,7/11/16,1,Late Night,gap,demand,#VALUE!
3671,2125,Airport,201,Cancelled,7/12/16 16:52,NA,7/12/16,16,Afternoon,gap,demand,#VALUE!
3672,5522,City,201,Cancelled,7/15/16 5:21,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
3673,5895,City,201,Cancelled,7/15/16 9:49,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3674,192,City,202,Cancelled,7/11/16 5:56,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3675,1469,City,202,Cancelled,7/12/16 5:05,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3676,1486,City,202,Cancelled,7/12/16 5:20,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3677,2971,City,202,Cancelled,7/13/16 6:53,NA,7/13/16,6,Early Morning,gap,demand,#VALUE!
3678,4331,City,202,Cancelled,7/14/16 7:10,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3679,1739,City,203,Cancelled,7/12/16 8:30,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3680,5679,City,203,Cancelled,7/15/16 7:09,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3681,5750,City,203,Cancelled,7/15/16 8:03,NA,7/15/16,8,Morning,gap,demand,#VALUE!
3682,5856,City,203,Cancelled,7/15/16 9:08,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3683,6033,Airport,203,Cancelled,7/15/16 12:55,NA,7/15/16,12,Morning,gap,demand,#VALUE!
3684,119,City,204,Cancelled,7/11/16 5:10,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3685,641,City,204,Cancelled,7/11/16 12:31,NA,7/11/16,12,Morning,gap,demand,#VALUE!
3686,3144,City,204,Cancelled,7/13/16 8:55,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3687,3404,Airport,204,Cancelled,7/13/16 15:18,NA,7/13/16,15,Afternoon,gap,demand,#VALUE!
3688,4185,City,204,Cancelled,7/14/16 5:16,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3689,5918,City,204,Cancelled,7/15/16 10:01,NA,7/15/16,10,Morning,gap,demand,#VALUE!
3690,98,City,205,Cancelled,7/11/16 4:58,NA,7/11/16,4,Early Morning,gap,demand,#VALUE!
3691,1541,City,205,Cancelled,7/12/16 6:04,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3692,2872,City,205,Cancelled,7/13/16 5:41,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3693,3498,City,205,Cancelled,7/13/16 17:36,NA,7/13/16,17,Evening,gap,demand,#VALUE!
3694,5646,City,205,Cancelled,7/15/16 6:52,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3695,5656,City,205,Cancelled,7/15/16 6:54,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3696,130,City,206,Cancelled,7/11/16 5:12,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3697,268,City,206,Cancelled,7/11/16 6:52,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3698,644,Airport,206,Cancelled,7/11/16 12:29,NA,7/11/16,12,Morning,gap,demand,#VALUE!
3699,1572,City,206,Cancelled,7/12/16 6:22,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3700,1619,City,206,Cancelled,7/12/16 6:53,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3701,1668,City,206,Cancelled,7/12/16 7:35,NA,7/12/16,7,Early Morning,gap,demand,#VALUE!
3702,1707,City,206,Cancelled,7/12/16 8:10,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3703,2113,Airport,206,Cancelled,7/12/16 16:29,NA,7/12/16,16,Afternoon,gap,demand,#VALUE!
3704,4581,City,206,Cancelled,7/14/16 10:04,NA,7/14/16,10,Morning,gap,demand,#VALUE!
3705,5626,City,206,Cancelled,7/15/16 6:33,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3706,4255,City,207,Cancelled,7/14/16 6:08,NA,7/14/16,6,Early Morning,gap,demand,#VALUE!
3707,5794,City,207,Cancelled,7/15/16 8:38,NA,7/15/16,8,Morning,gap,demand,#VALUE!
3708,6103,Airport,208,Cancelled,7/15/16 14:52,NA,7/15/16,14,Afternoon,gap,demand,#VALUE!
3709,302,City,209,Cancelled,7/11/16 7:17,NA,7/11/16,7,Early Morning,gap,demand,#VALUE!
3710,1137,City,209,Cancelled,7/11/16 20:32,NA,7/11/16,20,Evening,gap,demand,#VALUE!
3711,4304,City,209,Cancelled,7/14/16 6:50,NA,7/14/16,6,Early Morning,gap,demand,#VALUE!
3712,1702,City,210,Cancelled,7/12/16 8:02,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3713,1762,City,210,Cancelled,7/12/16 8:50,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3714,2373,Airport,210,Cancelled,7/12/16 19:36,NA,7/12/16,19,Evening,gap,demand,#VALUE!
3715,3005,City,210,Cancelled,7/13/16 7:15,NA,7/13/16,7,Early Morning,gap,demand,#VALUE!
3716,3131,City,210,Cancelled,7/13/16 8:40,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3717,3883,Airport,210,Cancelled,7/13/16 21:56,NA,7/13/16,21,Night,gap,demand,#VALUE!
3718,6131,Airport,210,Cancelled,7/15/16 15:38,NA,7/15/16,15,Afternoon,gap,demand,#VALUE!
3719,6302,Airport,210,Cancelled,7/15/16 18:29,NA,7/15/16,18,Evening,gap,demand,#VALUE!
3720,6538,Airport,210,Cancelled,7/15/16 20:54,NA,7/15/16,20,Evening,gap,demand,#VALUE!
3721,244,City,211,Cancelled,7/11/16 6:31,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3722,1216,Airport,211,Cancelled,7/11/16 21:32,NA,7/11/16,21,Night,gap,demand,#VALUE!
3723,4154,City,211,Cancelled,7/14/16 5:07,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3724,393,City,212,Cancelled,7/11/16 8:27,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3725,419,City,212,Cancelled,7/11/16 8:42,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3726,4311,City,212,Cancelled,7/14/16 6:52,NA,7/14/16,6,Early Morning,gap,demand,#VALUE!
3727,4404,City,212,Cancelled,7/14/16 7:55,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3728,5675,City,212,Cancelled,7/15/16 7:08,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3729,193,City,213,Cancelled,7/11/16 5:58,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3730,1825,City,213,Cancelled,7/12/16 9:35,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3731,3111,City,213,Cancelled,7/13/16 8:31,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3732,4160,City,213,Cancelled,7/14/16 5:05,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3733,2846,City,214,Cancelled,7/13/16 5:24,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3734,3163,City,214,Cancelled,7/13/16 9:04,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3735,3446,City,214,Cancelled,7/13/16 16:39,NA,7/13/16,16,Afternoon,gap,demand,#VALUE!
3736,4543,City,214,Cancelled,7/14/16 9:36,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3737,4800,Airport,214,Cancelled,7/14/16 16:59,NA,7/14/16,16,Afternoon,gap,demand,#VALUE!
3738,107,City,215,Cancelled,7/11/16 5:02,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3739,1594,City,215,Cancelled,7/12/16 6:41,NA,7/12/16,6,Early Morning,gap,demand,#VALUE!
3740,1791,City,215,Cancelled,7/12/16 9:08,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3741,6050,City,215,Cancelled,7/15/16 13:35,NA,7/15/16,13,Afternoon,gap,demand,#VALUE!
3742,409,City,216,Cancelled,7/11/16 8:34,NA,7/11/16,8,Morning,gap,demand,#VALUE!
3743,3137,City,216,Cancelled,7/13/16 8:52,NA,7/13/16,8,Morning,gap,demand,#VALUE!
3744,4532,City,216,Cancelled,7/14/16 9:35,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3745,5914,City,216,Cancelled,7/15/16 9:58,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3746,5618,City,217,Cancelled,7/15/16 6:25,NA,7/15/16,6,Early Morning,gap,demand,#VALUE!
3747,5688,City,217,Cancelled,7/15/16 7:24,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3748,6419,City,217,Cancelled,7/15/16 19:47,NA,7/15/16,19,Evening,gap,demand,#VALUE!
3749,711,City,218,Cancelled,7/11/16 14:22,NA,7/11/16,14,Afternoon,gap,demand,#VALUE!
3750,4415,City,218,Cancelled,7/14/16 8:11,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3751,4544,City,218,Cancelled,7/14/16 9:33,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3752,3173,City,219,Cancelled,7/13/16 9:12,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3753,6262,Airport,219,Cancelled,7/15/16 18:05,NA,7/15/16,18,Evening,gap,demand,#VALUE!
3754,262,City,220,Cancelled,7/11/16 6:41,NA,7/11/16,6,Early Morning,gap,demand,#VALUE!
3755,529,City,220,Cancelled,7/11/16 9:54,NA,7/11/16,9,Morning,gap,demand,#VALUE!
3756,1537,City,220,Cancelled,7/12/16 5:55,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3757,1788,City,220,Cancelled,7/12/16 9:08,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3758,5816,City,220,Cancelled,7/15/16 8:44,NA,7/15/16,8,Morning,gap,demand,#VALUE!
3759,3260,City,221,Cancelled,7/13/16 10:13,NA,7/13/16,10,Morning,gap,demand,#VALUE!
3760,4008,City,221,Cancelled,7/13/16 23:43,NA,7/13/16,23,Night,gap,demand,#VALUE!
3761,4574,City,221,Cancelled,7/14/16 9:53,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3762,1730,City,222,Cancelled,7/12/16 8:25,NA,7/12/16,8,Morning,gap,demand,#VALUE!
3763,2448,Airport,222,Cancelled,7/12/16 20:26,NA,7/12/16,20,Evening,gap,demand,#VALUE!
3764,4570,City,222,Cancelled,7/14/16 9:51,NA,7/14/16,9,Morning,gap,demand,#VALUE!
3765,5529,City,222,Cancelled,7/15/16 5:24,NA,7/15/16,5,Early Morning,gap,demand,#VALUE!
3766,1506,City,223,Cancelled,7/12/16 5:37,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3767,2651,City,223,Cancelled,7/12/16 22:56,NA,7/12/16,22,Night,gap,demand,#VALUE!
3768,3185,City,223,Cancelled,7/13/16 9:24,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3769,3421,City,223,Cancelled,7/13/16 15:42,NA,7/13/16,15,Afternoon,gap,demand,#VALUE!
3770,291,City,224,Cancelled,7/11/16 7:06,NA,7/11/16,7,Early Morning,gap,demand,#VALUE!
3771,1669,City,224,Cancelled,7/12/16 7:39,NA,7/12/16,7,Early Morning,gap,demand,#VALUE!
3772,3974,City,224,Cancelled,7/13/16 23:04,NA,7/13/16,23,Night,gap,demand,#VALUE!
3773,4349,City,224,Cancelled,7/14/16 7:18,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3774,4442,City,224,Cancelled,7/14/16 8:33,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3775,5327,Airport,224,Cancelled,7/14/16 22:12,NA,7/14/16,22,Night,gap,demand,#VALUE!
3776,2929,City,225,Cancelled,7/13/16 6:28,NA,7/13/16,6,Early Morning,gap,demand,#VALUE!
3777,3186,City,225,Cancelled,7/13/16 9:28,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3778,4211,City,225,Cancelled,7/14/16 5:37,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3779,5273,Airport,225,Cancelled,7/14/16 21:29,NA,7/14/16,21,Night,gap,demand,#VALUE!
3780,6445,City,225,Cancelled,7/15/16 20:01,NA,7/15/16,20,Evening,gap,demand,#VALUE!
3781,157,City,226,Cancelled,7/11/16 5:38,NA,7/11/16,5,Early Morning,gap,demand,#VALUE!
3782,2813,City,226,Cancelled,7/13/16 5:06,NA,7/13/16,5,Early Morning,gap,demand,#VALUE!
3783,3057,City,226,Cancelled,7/13/16 7:50,NA,7/13/16,7,Early Morning,gap,demand,#VALUE!
3784,4641,City,226,Cancelled,7/14/16 11:39,NA,7/14/16,11,Morning,gap,demand,#VALUE!
3785,5884,City,226,Cancelled,7/15/16 9:36,NA,7/15/16,9,Morning,gap,demand,#VALUE!
3786,1837,City,227,Cancelled,7/12/16 9:36,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3787,4092,City,227,Cancelled,7/14/16 2:55,NA,7/14/16,2,Late Night,gap,demand,#VALUE!
3788,4222,City,227,Cancelled,7/14/16 5:44,NA,7/14/16,5,Early Morning,gap,demand,#VALUE!
3789,1509,City,228,Cancelled,7/12/16 5:42,NA,7/12/16,5,Early Morning,gap,demand,#VALUE!
3790,3194,City,228,Cancelled,7/13/16 9:35,NA,7/13/16,9,Morning,gap,demand,#VALUE!
3791,3541,Airport,228,Cancelled,7/13/16 17:57,NA,7/13/16,17,Evening,gap,demand,#VALUE!
3792,1365,City,229,Cancelled,7/11/16 0:09,NA,7/11/16,0,Late Night,gap,demand,#VALUE!
3793,1834,City,229,Cancelled,7/12/16 9:33,NA,7/12/16,9,Morning,gap,demand,#VALUE!
3794,4129,City,229,Cancelled,7/14/16 4:42,NA,7/14/16,4,Early Morning,gap,demand,#VALUE!
3795,4380,City,229,Cancelled,7/14/16 7:47,NA,7/14/16,7,Early Morning,gap,demand,#VALUE!
3796,4434,City,229,Cancelled,7/14/16 8:27,NA,7/14/16,8,Morning,gap,demand,#VALUE!
3797,5735,City,229,Cancelled,7/15/16 7:47,NA,7/15/16,7,Early Morning,gap,demand,#VALUE!
3798,6434,Airport,229,Cancelled,7/15/16 19:49,NA,7/15/16,19,Evening,gap,demand,#VALUE!
3799,623,Airport,230,Cancelled,7/11/16 12:03,NA,7/11/16,12,Morning,gap,demand,#VALUE!
